f6p_wt,f16bp_wt,f26bp_wt,PFKM_flux_wt,f6p_zela,f16bp_zela,f26bp_zela,PFKM_flux_zela
0.04810663602443787,0.2298311131949447,0.011061644182829693,13.336508966422386,0.04331814259285735,0.2189144675580076,0.005649696069328131,180.92032493442838
2.815718908249958,10.345996279294688,25.458904954448403,65.20617582026674,5.251221753537003,14.075387599502022,46.770516141761426,40.850327575223176
0.04327704462891946,0.09834827776697047,0.0045022567213335715,1363.529442792776,0.05084161986060893,0.11600226401346829,0.0034754754083909114,860.1949738976676
0.8749853108725242,5.64822607528798,1.4209068250236094,6996.348195740323,0.7152702656382308,7.370767831221016,0.8783004660198178,8177.425256462743
0.15012156771578067,0.5548866019908537,2.0603549997606514,606.1524516115464,0.5475455794543203,1.796079990486283,6.989459807604384,356.6781420548155
0.37547169893172244,0.3994772476738353,0.007450596949838907,335.1580139728335,0.3020222073528002,0.413247811796301,0.0145443381770842,311.37980134314313
0.36061134605717077,0.6282526280889713,25.366805405229268,108.80949087827709,0.798760685139676,1.3915186160742885,67.89298205378897,119.3576516410267
0.8680514860184748,4.237385958601082,0.10121774153999472,351.42468197629717,1.012340873647727,7.61755243663466,0.06207302014179755,366.5970757535778
0.16920316480868014,0.4942319529027581,10.150138429519274,378.3407743486198,0.3552855756705247,0.6119505866141249,18.021575643007548,215.78868549090757
0.2949413901461583,1.110172147510504,0.006478647655928959,1202.5451772214883,0.23257008921419448,1.7800903896646958,0.0019395603371543985,1508.8523739999018
1.760526464768854,0.3762431055811056,0.7847814327066004,74.4206740719031,2.708587415504051,0.3492250419968227,1.9346357823986042,54.92905068313028
0.7483667804729711,50.62230355036795,3.059823779989798,1044.6248062072893,0.6009887404742197,43.84009740264692,3.189105783579372,635.2796174557449
1.3098469377439073,0.029313291898151277,2.020548153060703,91.67569309665127,2.3849658910697507,0.08548210943461929,5.627008691508053,114.66480727787072
0.2087889161048291,4.143576841389872,0.006516021237723956,260.29909776776486,0.26362022541628016,5.3533087513740565,0.006280424412109536,158.40524143184527
2.415802004226421,0.2873576826965312,339.81382139534685,219.9046270480226,2.5171714692399396,0.4611399272094284,302.7865202589657,212.13867282505126
0.16225758890535752,0.6650495302901672,0.001086697436896335,23.567664262775452,0.4086102652534938,1.00961002179353,0.005898287519361811,18.08056406954911
0.18369339614448751,0.0961787233824694,11.087772891580181,1621.7230718113906,0.36486378041770484,0.26740282273393645,21.775021715503332,1619.5449563522398
0.40760003235200587,2.520984039841812,0.003886285472418074,36.055028076648526,0.744902670264505,3.2208416348758453,0.009460455572231826,24.842200513451118
0.13115750248987823,0.031448321226442484,2.589795075219845,893.4152450906325,0.2449374778071421,0.13021385051729123,5.593668323875883,922.4836611669182
